orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
1,"B0000303621136","2024-03-21",2985829,2,26872.48,5399.98,22208.66,0.00,4663.82,0.00000000000,"772.56",0.00,"5399.98","0.00","","0.00","0.00",155
2,"B0000303621137","2024-03-21",3061493,2,77647.07,23684.93,64171.13,0.00,13475.94,0.00000000000,"2232.28",0.00,"18539.94","5144.98","","0.00","0.00",155
3,"B0000303621138","2024-03-21",3663345,2,28653.70,4369.99,23680.74,0.00,4972.96,0.00000000000,"823.77",0.00,"3199.99","1170.00","","0.00","0.00",155
4,"B0000303621139","2024-03-21",3730360,2,16576.50,2899.99,13699.59,0.00,2876.91,0.00000000000,"476.56",0.00,"2899.99","0.00","","0.00","0.00",155
5,"B0000303621140","2024-03-21",4061314,2,61806.71,15269.95,51079.92,0.00,10726.78,0.00000000000,"1776.88",0.00,"9299.97","5969.98","","0.00","0.00",155
6,"B0000303621141","2024-03-21",4908040,2,49662.61,13364.97,41043.48,0.00,8619.13,0.00000000000,"1427.75",0.00,"9599.98","3764.98","","0.00","0.00",155
7,"B0000303621142","2024-03-21",5800013,2,28864.74,8864.96,23855.16,0.00,5009.58,0.00000000000,"829.83",0.00,"7559.97","1304.99","","0.00","0.00",155
8,"B0000303621143","2024-03-21",6034829,2,39804.25,14639.96,32896.07,0.00,6908.17,0.00000000000,"1144.33",0.00,"14639.96","0.00","","0.00","0.00",155
9,"B0000303621144","2024-03-21",6227880,2,27356.40,4729.99,22608.60,0.00,4747.81,0.00000000000,"786.47",0.00,"4099.99","630.00","","0.00","0.00",155
10,"B0000303621145","2024-03-21",6309631,2,16988.32,2999.98,14039.93,0.00,2948.39,0.00000000000,"488.40",0.00,"2999.98","0.00","","0.00","0.00",155
11,"B0000303621146","2024-03-21",6309860,2,4633.20,0.00,3829.09,0.00,804.11,0.00000000000,"133.20",0.00,"0.00","0.00","","0.00","0.00",155
12,"B0000303621147","2024-03-21",6435270,2,28704.30,8819.82,23722.56,0.00,4981.74,0.00000000000,"825.22",0.00,"7529.98","1289.84","","0.00","0.00",155
13,"B0000303621148","2024-03-21",6531970,2,29796.52,4759.98,24625.22,0.00,5171.30,0.00000000000,"856.62",0.00,"3679.99","1080.00","","0.00","0.00",155
14,"B0000303621149","2024-03-21",6557112,2,29147.90,3989.99,24089.17,0.00,5058.73,0.00000000000,"837.97",0.00,"2419.99","1569.99","","0.00","0.00",155
15,"B0000303621150","2024-03-21",6647570,2,17400.20,3099.99,14380.33,0.00,3019.87,0.00000000000,"500.24",0.00,"3099.99","0.00","","0.00","0.00",155
16,"B0000303621151","2024-03-21",6826881,2,26532.69,3229.99,21927.84,0.00,4604.85,0.00000000000,"762.79",0.00,"1800.00","1429.99","","0.00","0.00",155
17,"B0000303621152","2024-03-21",6865518,2,23727.06,6554.97,19609.14,0.00,4117.92,0.00000000000,"682.13",0.00,"5579.98","975.00","","0.00","0.00",155
18,"B0000303621153","2024-03-21",6977448,2,27685.87,3709.99,22880.89,0.00,4804.99,0.00000000000,"795.94",0.00,"2200.00","1509.99","","0.00","0.00",155
19,"B0000303621154","2024-03-21",7021470,2,61878.81,19799.95,51139.51,0.00,10739.30,0.00000000000,"1778.96",0.00,"16529.96","3269.99","","0.00","0.00",155
20,"B0000303621155","2024-03-21",7538286,2,36210.92,5129.98,29926.38,0.00,6284.54,0.00000000000,"1041.03",0.00,"3099.99","2029.99","","0.00","0.00",155
21,"B0000303621156","2024-03-21",7578563,2,28550.72,3269.99,23595.63,0.00,4955.08,0.00000000000,"820.81",0.00,"1240.00","2029.99","","0.00","0.00",155
22,"B0000303621157","2024-03-21",7821948,2,16296.65,1869.79,13468.31,0.00,2828.34,0.00000000000,"468.51",0.00,"1100.00","769.80","","0.00","0.00",155
23,"B0000303621158","2024-03-21",8183635,2,51176.16,17894.96,42294.35,0.00,8881.81,0.00000000000,"1471.26",0.00,"16859.96","1035.00","","0.00","0.00",155
24,"B0000303621159","2024-03-21",8345422,2,24566.19,3839.99,20302.63,0.00,4263.55,0.00000000000,"706.25",0.00,"3039.99","800.00","","0.00","0.00",155
25,"B0000303621160","2024-03-21",8367612,2,31814.58,6599.98,26293.04,0.00,5521.54,0.00000000000,"914.64",0.00,"6599.98","0.00","","0.00","0.00",155
26,"B0000303621161","2024-03-21",8573190,2,48674.17,11024.96,40226.59,0.00,8447.58,0.00000000000,"1399.34",0.00,"5909.98","5114.98","","0.00","0.00",155
27,"B0000303621162","2024-03-21",8635480,2,75315.06,29249.93,62243.86,0.00,13071.21,0.00000000000,"2165.23",0.00,"28679.93","570.00","","0.00","0.00",155
28,"B0000303621163","2024-03-21",8748047,2,19665.30,2699.99,16252.31,0.00,3412.99,0.00000000000,"565.36",0.00,"1939.99","760.00","","0.00","0.00",155
29,"B0000303621164","2024-03-21",8768234,2,25379.55,3849.98,20974.83,0.00,4404.71,0.00000000000,"729.64",0.00,"2899.98","950.00","","0.00","0.00",155
30,"B0000303621165","2024-03-21",9154540,2,26172.35,3879.99,21630.04,0.00,4542.31,0.00000000000,"752.43",0.00,"2799.99","1080.00","","0.00","0.00",155
31,"B0000303621166","2024-03-21",9192506,2,37420.68,11054.96,30926.18,0.00,6494.50,0.00000000000,"1075.81",0.00,"9239.96","1814.99","","0.00","0.00",155
32,"B0000303621167","2024-03-21",9192662,2,7114.52,1390.00,5879.77,0.00,1234.75,0.00000000000,"204.54",0.00,"1120.00","270.00","","0.00","0.00",155
33,"B0000303621168","2024-03-21",9204849,2,23289.48,2179.99,19247.50,0.00,4041.98,0.00000000000,"669.55",0.00,"1199.99","980.00","","0.00","0.00",155
34,"B0000303621169","2024-03-21",9320946,2,26573.89,3789.98,21961.89,0.00,4612.00,0.00000000000,"763.97",0.00,"2559.99","1230.00","","0.00","0.00",155
35,"B0000303621170","2024-03-21",9583327,2,24813.26,2399.99,20506.83,0.00,4306.43,0.00000000000,"713.36",0.00,"400.00","1999.99","","0.00","0.00",155
36,"B0000303621171","2024-03-21",9649760,2,39443.89,5089.99,32598.25,0.00,6845.63,0.00000000000,"1133.97",0.00,"1950.00","3139.99","","0.00","0.00",155
37,"B0000303621172","2024-03-21",9825193,2,21423.15,2589.69,17705.08,0.00,3718.07,0.00000000000,"615.89",0.00,"1400.00","1189.70","","0.00","0.00",155
38,"B0000303621173","2024-03-21",10027262,2,41492.82,6699.99,34291.59,0.00,7201.23,0.00000000000,"1192.88",0.00,"4899.99","1800.00","","0.00","0.00",155
39,"B0000303621174","2024-03-21",10059814,2,15999.91,2559.98,13223.07,0.00,2776.84,0.00000000000,"459.98",0.00,"2399.98","160.00","","0.00","0.00",155
40,"B0000303621175","2024-03-21",10093281,2,29353.78,7589.97,24259.33,0.00,5094.46,0.00000000000,"843.89",0.00,"5699.98","1889.99","","0.00","0.00",155
41,"B0000303621176","2024-03-21",10119086,2,32741.17,11699.95,27058.82,0.00,5682.35,0.00000000000,"941.28",0.00,"11699.95","0.00","","0.00","0.00",155
42,"B0000303621177","2024-03-21",10144951,2,28056.51,4249.99,23187.20,0.00,4869.31,0.00000000000,"806.60",0.00,"3099.99","1149.99","","0.00","0.00",155
43,"B0000303621178","2024-03-21",10287515,2,45333.14,13169.96,37465.40,0.00,7867.73,0.00000000000,"1303.28",0.00,"10079.98","3089.98","","0.00","0.00",155
44,"B0000303621179","2024-03-21",10309233,2,33987.01,4089.99,28088.43,0.00,5898.57,0.00000000000,"977.09",0.00,"1660.00","2429.99","","0.00","0.00",155
45,"B0000303621180","2024-03-21",10431870,2,24591.88,4214.97,20323.87,0.00,4268.01,0.00000000000,"706.99",0.00,"1349.99","2864.98","","0.00","0.00",155
46,"B0000303621181","2024-03-21",10779531,2,38795.18,14219.94,32062.13,0.00,6733.05,0.00000000000,"1115.32",0.00,"14219.94","0.00","","0.00","0.00",155
47,"B0000303621182","2024-03-21",10853065,2,12869.99,2000.00,10636.36,0.00,2233.63,0.00000000000,"370.00",0.00,"2000.00","0.00","","0.00","0.00",155
48,"B0000303621183","2024-03-21",11044535,2,23207.13,3359.99,19179.45,0.00,4027.68,0.00000000000,"667.18",0.00,"2439.99","920.00","","0.00","0.00",155
49,"B0000303621184","2024-03-21",11216018,2,33729.62,6239.98,27875.72,0.00,5853.90,0.00000000000,"969.69",0.00,"5579.99","660.00","","0.00","0.00",155
50,"B0000303621185","2024-03-21",11292040,2,33101.56,6749.98,27356.66,0.00,5744.90,0.00000000000,"951.64",0.00,"6619.98","130.00","","0.00","0.00",155
51,"B0000303621186","2024-03-21",11462280,2,24910.21,5504.83,20586.95,0.00,4323.26,0.00000000000,"716.14",0.00,"3449.99","2054.84","","0.00","0.00",155
52,"B0000303621187","2024-03-21",11462760,2,75273.83,21089.93,62209.78,0.00,13064.05,0.00000000000,"2164.05",0.00,"18359.94","2729.98","","0.00","0.00",155
53,"B0000303621188","2024-03-21",11493526,2,41678.10,13319.96,34444.71,0.00,7233.39,0.00000000000,"1198.20",0.00,"11849.97","1469.99","","0.00","0.00",155
54,"B0000303621189","2024-03-21",11559136,2,33775.93,9194.97,27913.99,0.00,5861.94,0.00000000000,"971.03",0.00,"7139.98","2054.99","","0.00","0.00",155
55,"B0000303621190","2024-03-21",11595701,2,30748.01,7034.82,25411.58,0.00,5336.43,0.00000000000,"883.98",0.00,"4349.98","2684.84","","0.00","0.00",155
56,"B0000303621191","2024-03-21",11595817,2,27037.26,4639.99,22344.84,0.00,4692.42,0.00000000000,"777.30",0.00,"4000.00","640.00","","0.00","0.00",155
57,"B0000303621192","2024-03-21",11779683,2,38017.86,10574.97,31419.72,0.00,6598.14,0.00000000000,"1092.98",0.00,"8249.98","2324.99","","0.00","0.00",155
58,"B0000303621193","2024-03-21",11938625,2,37768.18,7514.53,31213.37,0.00,6554.81,0.00000000000,"1085.80",0.00,"2669.99","4844.54","","0.00","0.00",155
59,"B0000303621194","2024-03-21",11938730,2,17297.23,1899.99,14295.23,0.00,3002.00,0.00000000000,"497.28",0.00,"960.00","940.00","","0.00","0.00",155
60,"B0000303621195","2024-03-21",11964430,2,33703.86,11504.96,27854.43,0.00,5849.43,0.00000000000,"968.95",0.00,"11249.96","255.00","","0.00","0.00",155
61,"B0000303621196","2024-03-21",11964499,2,30857.03,5829.98,25501.68,0.00,5355.35,0.00000000000,"887.11",0.00,"5399.99","430.00","","0.00","0.00",155
62,"B0000303621197","2024-03-21",11964618,2,17976.77,2739.99,14856.84,0.00,3119.94,0.00000000000,"516.81",0.00,"2339.99","400.00","","0.00","0.00",155
63,"B0000303621198","2024-03-21",11974907,2,25163.35,2659.99,20796.16,0.00,4367.19,0.00000000000,"723.42",0.00,"800.00","1859.99","","0.00","0.00",155
64,"B0000303621199","2024-03-21",11987111,2,20746.36,3249.99,17145.75,0.00,3600.61,0.00000000000,"596.44",0.00,"2719.99","530.00","","0.00","0.00",155
65,"B0000303621200","2024-03-21",12061310,2,26913.65,2959.99,22242.69,0.00,4670.96,0.00000000000,"773.74",0.00,"1000.00","1959.99","","0.00","0.00",155
66,"B0000303621201","2024-03-21",12061417,2,24432.34,4469.99,20192.02,0.00,4240.32,0.00000000000,"702.41",0.00,"4199.99","270.00","","0.00","0.00",155
67,"B0000303621202","2024-03-21",12113450,2,27716.73,3379.98,22906.39,0.00,4810.34,0.00000000000,"796.83",0.00,"1599.99","1779.99","","0.00","0.00",155
68,"B0000303621203","2024-03-21",12248258,2,37822.23,10124.96,31258.04,0.00,6564.19,0.00000000000,"1087.35",0.00,"6299.98","3824.98","","0.00","0.00",155
69,"B0000303621204","2024-03-21",12280976,2,42244.40,5569.99,34912.73,0.00,7331.67,0.00000000000,"1214.49",0.00,"2719.99","2849.99","","0.00","0.00",155
70,"B0000303621205","2024-03-21",12414972,2,33173.65,5779.99,27416.24,0.00,5757.41,0.00000000000,"953.71",0.00,"4859.99","920.00","","0.00","0.00",155
71,"B0000303621206","2024-03-21",12431206,2,32082.26,5239.99,26514.26,0.00,5567.99,0.00000000000,"922.33",0.00,"4099.99","1140.00","","0.00","0.00",155
72,"B0000303621207","2024-03-21",12444650,2,19685.90,2179.99,16269.34,0.00,3416.56,0.00000000000,"565.95",0.00,"1000.00","1179.99","","0.00","0.00",155
73,"B0000303621208","2024-03-21",12548014,2,32133.73,3989.98,26556.80,0.00,5576.93,0.00000000000,"923.81",0.00,"1839.99","2150.00","","0.00","0.00",155
74,"B0000303621209","2024-03-21",12690325,2,51819.65,17369.96,42826.16,0.00,8993.49,0.00000000000,"1489.76",0.00,"15779.97","1589.99","","0.00","0.00",155
75,"B0000303621210","2024-03-21",12891380,2,57904.56,20459.95,47855.01,0.00,10049.55,0.00000000000,"1664.70",0.00,"18809.96","1649.99","","0.00","0.00",155
76,"B0000303621211","2024-03-21",12928208,2,46645.91,16394.96,38550.34,0.00,8095.57,0.00000000000,"1341.02",0.00,"15629.96","765.00","","0.00","0.00",155
77,"B0000303621212","2024-03-21",12928259,2,22692.34,3859.99,18754.00,0.00,3938.34,0.00000000000,"652.38",0.00,"3439.99","420.00","","0.00","0.00",155
78,"B0000303621213","2024-03-21",12989029,2,29240.57,4099.99,24165.76,0.00,5074.81,0.00000000000,"840.64",0.00,"2599.99","1499.99","","0.00","0.00",155
79,"B0000303621214","2024-03-21",13058037,2,30064.27,4299.99,24846.50,0.00,5217.77,0.00000000000,"864.32",0.00,"2799.99","1500.00","","0.00","0.00",155
80,"B0000303621215","2024-03-21",13065548,2,24553.12,3649.69,20291.83,0.00,4261.29,0.00000000000,"705.88",0.00,"2699.99","949.70","","0.00","0.00",155
81,"B0000303621216","2024-03-21",13088076,2,55108.33,17774.80,45544.07,0.00,9564.26,0.00000000000,"1584.31",0.00,"15509.96","2264.84","","0.00","0.00",155
82,"B0000303621217","2024-03-21",13096117,2,18316.50,1809.99,15137.61,0.00,3178.90,0.00000000000,"526.58",0.00,"600.00","1209.99","","0.00","0.00",155
83,"B0000303621218","2024-03-21",13155172,2,34944.51,11759.96,28879.76,0.00,6064.75,0.00000000000,"1004.62",0.00,"11159.96","600.00","","0.00","0.00",155
84,"B0000303621219","2024-03-21",13184164,2,29343.54,5999.98,24250.86,0.00,5092.68,0.00000000000,"843.60",0.00,"5999.98","0.00","","0.00","0.00",155
85,"B0000303621220","2024-03-21",13223348,2,54373.07,16289.96,44936.42,0.00,9436.65,0.00000000000,"1563.17",0.00,"14549.97","1739.99","","0.00","0.00",155
86,"B0000303621221","2024-03-21",13276310,2,30198.11,5869.99,24957.12,0.00,5240.99,0.00000000000,"868.17",0.00,"5599.99","270.00","","0.00","0.00",155
87,"B0000303621222","2024-03-21",13373579,2,35799.07,10229.96,29586.00,0.00,6213.06,0.00000000000,"1029.19",0.00,"7859.98","2369.99","","0.00","0.00",155
88,"B0000303621223","2024-03-21",13392689,2,16576.55,2400.00,13699.63,0.00,2876.92,0.00000000000,"476.56",0.00,"2000.00","400.00","","0.00","0.00",155
89,"B0000303621224","2024-03-21",13443453,2,30846.73,5439.98,25493.17,0.00,5353.56,0.00000000000,"886.81",0.00,"4699.99","740.00","","0.00","0.00",155
90,"B0000303621225","2024-03-21",13473107,2,37899.45,11489.96,31321.86,0.00,6577.59,0.00000000000,"1089.57",0.00,"9839.96","1649.99","","0.00","0.00",155
91,"B0000303621226","2024-03-21",13569678,2,29590.60,8759.97,24455.04,0.00,5135.56,0.00000000000,"850.70",0.00,"7619.98","1139.99","","0.00","0.00",155
92,"B0000303621227","2024-03-21",13597450,2,36437.45,9509.97,30113.59,0.00,6323.85,0.00000000000,"1047.54",0.00,"6899.99","2609.99","","0.00","0.00",155
93,"B0000303621228","2024-03-21",13686097,2,39196.81,8229.98,32394.06,0.00,6802.75,0.00000000000,"1126.87",0.00,"8099.98","130.00","","0.00","0.00",155
