orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
1,"B0000303624356","2024-03-21",1380265,10,100916.02,29684.92,75476.63,0.00,25439.40,2264.30000000000,"2901.24",0.00,"21959.94","7724.98","","0.00","9589.31",563
2,"B0000303624357","2024-03-21",2830299,2,33451.64,7069.98,27645.98,0.00,5805.66,0.00000000000,"961.70",0.00,"6749.98","320.00","","0.00","0.00",563
3,"B0000303624358","2024-03-21",3939189,2,47824.82,10049.98,39524.65,0.00,8300.18,0.00000000000,"1374.92",0.00,"9699.98","350.00","","0.00","0.00",563
4,"B0000303624359","2024-03-21",4788230,2,43973.20,8789.82,36341.49,0.00,7631.71,0.00000000000,"1264.19",0.00,"3479.99","5309.83","","0.00","0.00",563
5,"B0000303624360","2024-03-21",4807804,2,37021.73,8939.53,30596.47,0.00,6425.26,0.00000000000,"1064.34",0.00,"6599.98","2339.54","","0.00","0.00",563
6,"B0000303624361","2024-03-21",5257468,2,62100.15,14984.96,51322.44,0.00,10777.71,0.00000000000,"1785.32",0.00,"8729.98","6254.97","","0.00","0.00",563
7,"B0000303624362","2024-03-21",5440432,2,20591.94,3099.99,17018.13,0.00,3573.81,0.00000000000,"592.00",0.00,"2479.99","620.00","","0.00","0.00",563
8,"B0000303624363","2024-03-21",5541433,2,46620.17,12719.96,38529.06,0.00,8091.10,0.00000000000,"1340.28",0.00,"9389.97","3329.99","","0.00","0.00",563
9,"B0000303624364","2024-03-21",5570360,2,19037.24,2609.98,15733.25,0.00,3303.98,0.00000000000,"547.30",0.00,"1899.99","710.00","","0.00","0.00",563
10,"B0000303624365","2024-03-21",5730872,2,29755.35,5099.98,24591.20,0.00,5164.15,0.00000000000,"855.44",0.00,"4299.98","800.00","","0.00","0.00",563
11,"B0000303624366","2024-03-21",5998514,2,16545.65,2329.99,13674.09,0.00,2871.56,0.00000000000,"475.67",0.00,"1880.00","450.00","","0.00","0.00",563
