orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
1,"B0000303620623","2024-03-21",4113322,2,64921.24,23144.93,53653.91,0.00,11267.32,0.00000000000,"1866.42",0.00,"21329.94","1814.99","","0.00","0.00",017
2,"B0000303620624","2024-03-21",4169212,2,54810.67,10964.97,45298.07,0.00,9512.60,0.00000000000,"1575.75",0.00,"4499.99","6464.99","","0.00","0.00",017
3,"B0000303620625","2024-03-21",4388860,2,53961.24,15989.96,44596.07,0.00,9365.17,0.00000000000,"1551.33",0.00,"13649.97","2339.99","","0.00","0.00",017
4,"B0000303620626","2024-03-21",5162866,2,18759.24,2979.98,15503.50,0.00,3255.74,0.00000000000,"539.31",0.00,"2619.99","360.00","","0.00","0.00",017
5,"B0000303620627","2024-03-21",6135455,10,125055.02,35489.90,93530.55,0.00,31524.47,2805.92000000000,"3595.21",0.00,"24839.93","10649.97","","0.00","11883.06",017
6,"B0000303620628","2024-03-21",6636519,2,74357.52,22379.93,61452.50,0.00,12905.02,0.00000000000,"2137.71",0.00,"17279.95","5099.98","","0.00","0.00",017
7,"B0000303620629","2024-03-21",6707610,2,56972.97,15764.97,47085.10,0.00,9887.87,0.00000000000,"1637.92",0.00,"11099.98","4664.99","","0.00","0.00",017
8,"B0000303620630","2024-03-21",6998909,2,86172.24,18104.96,71216.72,0.00,14955.51,0.00000000000,"2477.37",0.00,"7499.98","10604.98","","0.00","0.00",017
9,"B0000303620631","2024-03-21",7115474,2,94486.21,22229.95,78087.77,0.00,16398.43,0.00000000000,"2716.39",0.00,"11609.98","10619.97","","0.00","0.00",017
10,"B0000303620632","2024-03-21",7329008,2,57825.64,11234.67,47789.78,0.00,10035.85,0.00000000000,"1662.43",0.00,"3599.98","7634.69","","0.00","0.00",017
11,"B0000303620633","2024-03-21",7408714,2,23063.00,4099.99,19060.33,0.00,4002.67,0.00000000000,"663.04",0.00,"3799.99","300.00","","0.00","0.00",017
12,"B0000303620634","2024-03-21",7925174,2,62208.28,20279.94,51411.80,0.00,10796.48,0.00000000000,"1788.43",0.00,"17249.95","3029.99","","0.00","0.00",017
13,"B0000303620635","2024-03-21",7980655,2,40849.29,13724.96,33759.75,0.00,7089.55,0.00000000000,"1174.38",0.00,"12779.97","945.00","","0.00","0.00",017
14,"B0000303620636","2024-03-21",8260427,2,65744.92,18044.93,54334.64,0.00,11410.28,0.00000000000,"1890.10",0.00,"12419.95","5624.98","","0.00","0.00",017
15,"B0000303620637","2024-03-21",8292043,2,53333.33,19499.96,44077.13,0.00,9256.20,0.00000000000,"1533.28",0.00,"18509.97","990.00","","0.00","0.00",017
16,"B0000303620638","2024-03-21",8371130,2,67407.75,19229.95,55708.88,0.00,11698.87,0.00000000000,"1937.91",0.00,"13949.97","5279.98","","0.00","0.00",017
17,"B0000303620639","2024-03-21",8435219,2,47660.11,6309.99,39388.52,0.00,8271.59,0.00000000000,"1370.18",0.00,"2999.99","3309.99","","0.00","0.00",017
18,"B0000303620640","2024-03-21",8521310,2,50244.36,13199.96,41524.26,0.00,8720.09,0.00000000000,"1444.48",0.00,"9149.98","4049.98","","0.00","0.00",017
