orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
19,"B0000303621542","2024-03-21",6299768,2,58903.33,11689.98,48680.44,0.00,10222.89,0.00000000000,"1693.41",0.00,"10499.99","1190.00","","0.00","0.00",215
20,"B0000303621543","2024-03-21",6740588,2,31608.63,5799.98,26122.83,0.00,5485.79,0.00000000000,"908.72",0.00,"5199.98","600.00","","0.00","0.00",215
21,"B0000303621544","2024-03-21",6815146,2,31032.07,5259.98,25646.34,0.00,5385.73,0.00000000000,"892.14",0.00,"4339.99","920.00","","0.00","0.00",215
22,"B0000303621545","2024-03-21",6930182,2,32597.07,5539.98,26939.73,0.00,5657.34,0.00000000000,"937.13",0.00,"4539.99","1000.00","","0.00","0.00",215
23,"B0000303621546","2024-03-21",7157118,2,23675.57,5504.98,19566.59,0.00,4108.98,0.00000000000,"680.65",0.00,"3809.98","1694.99","","0.00","0.00",215
24,"B0000303621547","2024-03-21",7228902,2,32391.15,6739.98,26769.55,0.00,5621.60,0.00000000000,"931.21",0.00,"6739.98","0.00","","0.00","0.00",215
25,"B0000303621548","2024-03-21",7407998,2,60744.54,22799.66,50202.10,0.00,10542.44,0.00000000000,"1746.35",0.00,"22409.96","389.70","","0.00","0.00",215
26,"B0000303621549","2024-03-21",7524188,2,73626.55,26489.94,60848.39,0.00,12778.16,0.00000000000,"2116.69",0.00,"24929.95","1559.99","","0.00","0.00",215
27,"B0000303621550","2024-03-21",7732422,2,23392.43,3579.99,19332.59,0.00,4059.84,0.00000000000,"672.51",0.00,"2799.99","780.00","","0.00","0.00",215
28,"B0000303621551","2024-03-21",8034745,2,58295.85,22079.96,48178.39,0.00,10117.46,0.00000000000,"1675.95",0.00,"21899.96","180.00","","0.00","0.00",215
29,"B0000303621552","2024-03-21",8087938,2,41080.94,14099.96,33951.19,0.00,7129.75,0.00000000000,"1181.04",0.00,"13349.97","750.00","","0.00","0.00",215
30,"B0000303621553","2024-03-21",8200688,2,27428.45,5259.98,22668.14,0.00,4760.31,0.00000000000,"788.54",0.00,"5039.98","220.00","","0.00","0.00",215
31,"B0000303621554","2024-03-21",8291195,2,33425.85,10934.96,27624.67,0.00,5801.18,0.00000000000,"960.96",0.00,"9749.97","1184.99","","0.00","0.00",215
32,"B0000303621555","2024-03-21",8291403,2,29096.44,4939.99,24046.64,0.00,5049.79,0.00000000000,"836.49",0.00,"4139.99","800.00","","0.00","0.00",215
33,"B0000303621556","2024-03-21",8333424,2,25024.34,6794.97,20681.27,0.00,4343.07,0.00000000000,"719.43",0.00,"5609.98","1184.99","","0.00","0.00",215
34,"B0000303621557","2024-03-21",8370273,2,35490.22,6329.98,29330.76,0.00,6159.46,0.00000000000,"1020.31",0.00,"5399.99","930.00","","0.00","0.00",215
35,"B0000303621558","2024-03-21",8370320,2,56612.42,18014.95,46787.13,0.00,9825.30,0.00000000000,"1627.55",0.00,"16829.96","1184.99","","0.00","0.00",215
36,"B0000303621559","2024-03-21",8370516,2,48288.12,14999.96,39907.54,0.00,8380.58,0.00000000000,"1388.24",0.00,"12779.97","2219.99","","0.00","0.00",215
37,"B0000303621560","2024-03-21",8434522,2,28483.80,7634.97,23540.33,0.00,4943.47,0.00000000000,"818.88",0.00,"6029.98","1604.99","","0.00","0.00",215
38,"B0000303621561","2024-03-21",8489130,2,41719.28,10979.97,34478.75,0.00,7240.54,0.00000000000,"1199.39",0.00,"7859.98","3119.99","","0.00","0.00",215
39,"B0000303621562","2024-03-21",8595216,2,47804.17,15869.95,39507.58,0.00,8296.59,0.00000000000,"1374.32",0.00,"13949.96","1919.99","","0.00","0.00",215
40,"B0000303621563","2024-03-21",8659370,2,28100.16,4904.52,23223.27,0.00,4876.89,0.00000000000,"807.85",0.00,"1499.99","3404.53","","0.00","0.00",215
41,"B0000303621564","2024-03-21",8659524,2,75739.74,19934.50,62594.83,0.00,13144.91,0.00000000000,"2177.44",0.00,"13169.97","6764.54","","0.00","0.00",215
42,"B0000303621565","2024-03-21",8699321,2,32051.34,8669.97,26488.71,0.00,5562.63,0.00000000000,"921.44",0.00,"6749.98","1919.99","","0.00","0.00",215
43,"B0000303621566","2024-03-21",8899649,2,31567.48,5239.99,26088.82,0.00,5478.65,0.00000000000,"907.53",0.00,"4199.99","1040.00","","0.00","0.00",215
44,"B0000303621567","2024-03-21",8950415,2,56674.20,19754.94,46838.18,0.00,9836.02,0.00000000000,"1629.33",0.00,"17969.95","1784.99","","0.00","0.00",215
45,"B0000303621568","2024-03-21",8995150,2,48401.41,11189.98,40001.16,0.00,8400.24,0.00000000000,"1391.49",0.00,"11189.98","0.00","","0.00","0.00",215
46,"B0000303621569","2024-03-21",9140093,2,36895.63,8384.98,30492.25,0.00,6403.37,0.00000000000,"1060.71",0.00,"5069.99","3314.99","","0.00","0.00",215
47,"B0000303621570","2024-03-21",9180389,2,21528.88,2589.99,17792.46,0.00,3736.42,0.00000000000,"618.93",0.00,"1380.00","1210.00","","0.00","0.00",215
48,"B0000303621571","2024-03-21",9216014,2,75145.18,23114.95,62103.46,0.00,13041.73,0.00000000000,"2160.35",0.00,"18299.96","4814.99","","0.00","0.00",215
49,"B0000303621572","2024-03-21",9441883,2,19788.87,3079.99,16354.44,0.00,3434.43,0.00000000000,"568.91",0.00,"2599.99","480.00","","0.00","0.00",215
50,"B0000303621573","2024-03-21",9687041,2,38373.10,11429.97,31713.31,0.00,6659.79,0.00000000000,"1103.19",0.00,"9599.97","1829.99","","0.00","0.00",215
51,"B0000303621574","2024-03-21",9885234,2,36246.93,12794.95,29956.14,0.00,6290.79,0.00000000000,"1042.06",0.00,"12089.95","705.00","","0.00","0.00",215
52,"B0000303621575","2024-03-21",10047891,2,40633.05,11234.97,33581.03,0.00,7052.02,0.00000000000,"1168.16",0.00,"8609.98","2624.99","","0.00","0.00",215
53,"B0000303621576","2024-03-21",10111905,2,33564.85,6599.97,27739.54,0.00,5825.30,0.00000000000,"964.96",0.00,"2789.99","3809.98","","0.00","0.00",215
54,"B0000303621577","2024-03-21",10136681,2,36200.62,9239.97,29917.87,0.00,6282.75,0.00000000000,"1040.73",0.00,"6509.99","2729.98","","0.00","0.00",215
55,"B0000303621578","2024-03-21",10258566,2,41225.12,15359.97,34070.35,0.00,7154.77,0.00000000000,"1185.18",0.00,"14999.97","360.00","","0.00","0.00",215
56,"B0000303621579","2024-03-21",10326626,2,30496.67,5279.98,25203.86,0.00,5292.81,0.00000000000,"876.75",0.00,"4479.99","800.00","","0.00","0.00",215
57,"B0000303621580","2024-03-21",10452516,2,55660.03,20039.94,46000.02,0.00,9660.00,0.00000000000,"1600.17",0.00,"18749.94","1290.00","","0.00","0.00",215
58,"B0000303621581","2024-03-21",10562559,2,37745.06,7639.98,31194.27,0.00,6550.80,0.00000000000,"1085.13",0.00,"7319.98","320.00","","0.00","0.00",215
59,"B0000303621582","2024-03-21",10744444,2,24926.56,3689.99,20600.46,0.00,4326.10,0.00000000000,"716.61",0.00,"2699.99","990.00","","0.00","0.00",215
60,"B0000303621583","2024-03-21",10749896,2,38682.00,11429.97,31968.59,0.00,6713.40,0.00000000000,"1112.07",0.00,"9509.98","1919.99","","0.00","0.00",215
61,"B0000303621584","2024-03-21",10827900,2,38754.08,7549.99,32028.17,0.00,6725.92,0.00000000000,"1114.14",0.00,"7099.99","450.00","","0.00","0.00",215
62,"B0000303621585","2024-03-21",10991964,2,30249.55,9419.97,24999.63,0.00,5249.92,0.00000000000,"869.65",0.00,"8099.98","1319.99","","0.00","0.00",215
63,"B0000303621586","2024-03-21",10992049,2,42110.55,15599.96,34802.10,0.00,7308.44,0.00000000000,"1210.64",0.00,"15599.96","0.00","","0.00","0.00",215
64,"B0000303621587","2024-03-21",11038411,2,36684.55,8069.98,30317.81,0.00,6366.74,0.00000000000,"1054.65",0.00,"7399.98","670.00","","0.00","0.00",215
65,"B0000303621588","2024-03-21",11102594,2,40586.76,8179.98,33542.77,0.00,7043.98,0.00000000000,"1166.83",0.00,"7739.98","440.00","","0.00","0.00",215
66,"B0000303621589","2024-03-21",11133880,2,19212.29,3539.99,15877.93,0.00,3334.37,0.00000000000,"552.33",0.00,"3539.99","0.00","","0.00","0.00",215
67,"B0000303621590","2024-03-21",11313900,2,7927.91,800.00,6551.99,0.00,1375.92,0.00000000000,"227.92",0.00,"800.00","0.00","","0.00","0.00",215
68,"B0000303621591","2024-03-21",11516909,2,48406.52,14384.96,40005.39,0.00,8401.13,0.00000000000,"1391.64",0.00,"11699.98","2684.99","","0.00","0.00",215
69,"B0000303621592","2024-03-21",11550961,2,48844.09,10559.97,40367.02,0.00,8477.07,0.00000000000,"1404.22",0.00,"5069.99","5489.98","","0.00","0.00",215
70,"B0000303621593","2024-03-21",11759453,2,53868.45,14879.94,44519.38,0.00,9349.07,0.00000000000,"1548.67",0.00,"10499.97","4379.98","","0.00","0.00",215
71,"B0000303621594","2024-03-21",11902655,2,67521.01,21719.95,55802.49,0.00,11718.52,0.00000000000,"1941.16",0.00,"18599.96","3119.99","","0.00","0.00",215
72,"B0000303621595","2024-03-21",11932414,2,67037.11,22589.95,55402.57,0.00,11634.54,0.00000000000,"1927.25",0.00,"20219.96","2369.99","","0.00","0.00",215
73,"B0000303621596","2024-03-21",12006106,2,40921.34,12854.97,33819.29,0.00,7102.05,0.00000000000,"1176.45",0.00,"10829.98","2024.99","","0.00","0.00",215
74,"B0000303621597","2024-03-21",12134902,2,23679.85,6899.82,19570.12,0.00,4109.73,0.00000000000,"680.77",0.00,"6179.97","719.85","","0.00","0.00",215
75,"B0000303621598","2024-03-21",12183407,2,35783.65,10544.97,29573.26,0.00,6210.39,0.00000000000,"1028.75",0.00,"8399.98","2144.99","","0.00","0.00",215
76,"B0000303621599","2024-03-21",12312711,2,19871.23,2699.99,16422.50,0.00,3448.73,0.00000000000,"571.28",0.00,"1899.99","800.00","","0.00","0.00",215
77,"B0000303621600","2024-03-21",12312908,2,41801.66,8199.98,34546.83,0.00,7254.83,0.00000000000,"1201.76",0.00,"7539.98","660.00","","0.00","0.00",215
78,"B0000303621601","2024-03-21",12443816,2,26337.09,3619.99,21766.19,0.00,4570.90,0.00000000000,"757.17",0.00,"2300.00","1319.99","","0.00","0.00",215
79,"B0000303621602","2024-03-21",12596469,2,36642.49,11609.82,30283.05,0.00,6359.44,0.00000000000,"1053.44",0.00,"9959.98","1649.84","","0.00","0.00",215
80,"B0000303621603","2024-03-21",12652075,2,44499.22,13679.97,36776.22,0.00,7723.01,0.00000000000,"1279.31",0.00,"11189.98","2489.99","","0.00","0.00",215
81,"B0000303621604","2024-03-21",12688037,2,24411.76,4189.99,20175.00,0.00,4236.75,0.00000000000,"701.81",0.00,"3699.99","490.00","","0.00","0.00",215
82,"B0000303621605","2024-03-21",12714968,2,48123.41,8659.98,39771.41,0.00,8352.00,0.00000000000,"1383.50",0.00,"6689.99","1969.99","","0.00","0.00",215
83,"B0000303621606","2024-03-21",12792152,2,40875.02,8799.97,33781.01,0.00,7094.01,0.00000000000,"1175.12",0.00,"8799.97","0.00","","0.00","0.00",215
84,"B0000303621607","2024-03-21",12962058,2,42234.08,13079.96,34904.20,0.00,7329.88,0.00000000000,"1214.19",0.00,"11279.97","1799.99","","0.00","0.00",215
85,"B0000303621608","2024-03-21",12985864,2,25420.78,4409.99,21008.91,0.00,4411.87,0.00000000000,"730.82",0.00,"3899.99","510.00","","0.00","0.00",215
86,"B0000303621609","2024-03-21",13064169,2,27047.51,4389.99,22353.32,0.00,4694.20,0.00000000000,"777.59",0.00,"3619.99","770.00","","0.00","0.00",215
87,"B0000303621610","2024-03-21",13178989,2,35716.74,7109.98,29517.97,0.00,6198.77,0.00000000000,"1026.82",0.00,"6759.98","350.00","","0.00","0.00",215
88,"B0000303621611","2024-03-21",13199617,2,12869.98,1999.99,10636.34,0.00,2233.63,0.00000000000,"370.00",0.00,"1999.99","0.00","","0.00","0.00",215
89,"B0000303621612","2024-03-21",13228412,2,37055.20,6609.98,30624.13,0.00,6431.07,0.00000000000,"1065.30",0.00,"5599.98","1010.00","","0.00","0.00",215
90,"B0000303621613","2024-03-21",13230093,2,56967.63,14969.96,47080.68,0.00,9886.94,0.00000000000,"1637.76",0.00,"12899.97","2069.99","","0.00","0.00",215
91,"B0000303621614","2024-03-21",13252500,2,30280.45,2989.99,25025.17,0.00,5255.29,0.00000000000,"870.53",0.00,"400.00","2589.99","","0.00","0.00",215
92,"B0000303621615","2024-03-21",13298712,2,29703.88,5149.98,24548.67,0.00,5155.22,0.00000000000,"853.96",0.00,"4399.99","750.00","","0.00","0.00",215
93,"B0000303621616","2024-03-21",13326554,2,49441.29,8699.98,40860.57,0.00,8580.72,0.00000000000,"1421.39",0.00,"7329.98","1370.00","","0.00","0.00",215
94,"B0000303621617","2024-03-21",13326570,2,72926.44,14669.97,60269.78,0.00,12656.65,0.00000000000,"2096.56",0.00,"5039.99","9629.98","","0.00","0.00",215
95,"B0000303621618","2024-03-21",13326619,2,30228.99,4539.99,24982.64,0.00,5246.35,0.00000000000,"869.05",0.00,"3200.00","1340.00","","0.00","0.00",215
96,"B0000303621619","2024-03-21",13441086,2,39310.02,10919.97,32487.62,0.00,6822.40,0.00000000000,"1130.12",0.00,"8459.98","2459.99","","0.00","0.00",215
97,"B0000303621620","2024-03-21",13665529,2,12046.30,1800.00,9955.62,0.00,2090.68,0.00000000000,"346.32",0.00,"1800.00","0.00","","0.00","0.00",215
98,"B0000303621621","2024-03-21",13689932,2,22259.90,4279.99,18396.61,0.00,3863.29,0.00000000000,"639.95",0.00,"4279.99","0.00","","0.00","0.00",215
99,"B0000303621622","2024-03-21",13690051,2,33647.24,8019.98,27807.64,0.00,5839.60,0.00000000000,"967.33",0.00,"7899.98","120.00","","0.00","0.00",215
100,"B0000303621623","2024-03-21",13784900,2,39186.48,11939.97,32385.52,0.00,6800.96,0.00000000000,"1126.57",0.00,"9779.98","2159.99","","0.00","0.00",215
101,"B0000303621624","2024-03-21",13832247,2,37672.99,13109.97,31134.70,0.00,6538.29,0.00000000000,"1083.06",0.00,"12659.97","450.00","","0.00","0.00",215
102,"B0000303621625","2024-03-21",13903560,2,31196.82,6699.99,25782.50,0.00,5414.32,0.00000000000,"896.88",0.00,"5999.99","700.00","","0.00","0.00",215
103,"B0000303621626","2024-03-21",13945548,2,33559.72,10604.97,27735.31,0.00,5824.41,0.00000000000,"964.81",0.00,"9599.97","1005.00","","0.00","0.00",215
104,"B0000303621627","2024-03-21",13945653,2,77291.90,30029.93,63877.60,0.00,13414.30,0.00000000000,"2222.07",0.00,"29429.93","600.00","","0.00","0.00",215
105,"B0000303621628","2024-03-21",13990632,2,29096.40,5999.98,24046.61,0.00,5049.79,0.00000000000,"836.49",0.00,"3179.99","2819.98","","0.00","0.00",215
106,"B0000303621629","2024-03-21",13990756,2,66795.12,19124.94,55202.58,0.00,11592.54,0.00000000000,"1920.29",0.00,"13949.96","5174.98","","0.00","0.00",215
107,"B0000303621630","2024-03-21",13990780,2,76638.09,18164.95,63337.27,0.00,13300.83,0.00000000000,"2203.27",0.00,"9449.97","8714.98","","0.00","0.00",215
108,"B0000303621631","2024-03-21",14037920,2,28386.01,6329.98,23459.51,0.00,4926.50,0.00000000000,"816.07",0.00,"6329.98","0.00","","0.00","0.00",215
109,"B0000303621632","2024-03-21",14037963,2,66228.81,17954.94,54734.55,0.00,11494.26,0.00000000000,"1904.01",0.00,"12149.97","5804.98","","0.00","0.00",215
110,"B0000303621633","2024-03-21",14041243,2,54176.53,16979.80,44773.99,0.00,9402.54,0.00000000000,"1557.52",0.00,"13979.97","2999.84","","0.00","0.00",215
111,"B0000303621634","2024-03-21",14103192,2,22661.42,3189.99,18728.44,0.00,3932.97,0.00000000000,"651.49",0.00,"2239.99","950.00","","0.00","0.00",215
112,"B0000303621635","2024-03-21",14164310,2,41080.98,12599.97,33951.22,0.00,7129.76,0.00000000000,"1181.04",0.00,"10349.97","2250.00","","0.00","0.00",215
113,"B0000303621636","2024-03-21",14199041,2,29950.06,5009.88,24752.12,0.00,5197.94,0.00000000000,"861.04",0.00,"4099.99","909.90","","0.00","0.00",215
114,"B0000303621637","2024-03-21",14226197,2,37575.16,13304.96,31053.85,0.00,6521.31,0.00000000000,"1080.25",0.00,"12569.97","735.00","","0.00","0.00",215
115,"B0000303621638","2024-03-21",20034946,2,24051.39,3039.99,19877.19,0.00,4174.21,0.00000000000,"691.45",0.00,"1700.00","1339.99","","0.00","0.00",215
116,"B0000303621639","2024-03-21",20034997,2,19129.91,2719.99,15809.84,0.00,3320.07,0.00000000000,"549.97",0.00,"2079.99","640.00","","0.00","0.00",215
117,"B0000303621640","2024-03-21",20067569,2,21652.44,3469.99,17894.58,0.00,3757.86,0.00000000000,"622.49",0.00,"2939.99","530.00","","0.00","0.00",215
118,"B0000303621641","2024-03-21",20113749,2,55104.03,12179.96,45540.52,0.00,9563.51,0.00000000000,"1584.19",0.00,"5999.98","6179.98","","0.00","0.00",215
119,"B0000303621642","2024-03-21",20155123,2,59371.75,17834.95,49067.56,0.00,10304.19,0.00000000000,"1706.88",0.00,"14369.96","3464.99","","0.00","0.00",215
120,"B0000303621643","2024-03-21",20155387,2,25606.09,4429.99,21162.06,0.00,4444.03,0.00000000000,"736.15",0.00,"3979.99","450.00","","0.00","0.00",215
121,"B0000303621644","2024-03-21",20178824,2,38496.65,7009.98,31815.41,0.00,6681.24,0.00000000000,"1106.74",0.00,"6039.98","970.00","","0.00","0.00",215
122,"B0000303621645","2024-03-21",20178875,2,41029.49,7549.98,33908.67,0.00,7120.82,0.00000000000,"1179.56",0.00,"6519.99","1030.00","","0.00","0.00",215
123,"B0000303621646","2024-03-21",20178883,2,22805.56,3349.99,18847.57,0.00,3957.99,0.00000000000,"655.64",0.00,"2499.99","850.00","","0.00","0.00",215
124,"B0000303621647","2024-03-21",20209185,2,17153.09,3139.99,14176.11,0.00,2976.98,0.00000000000,"493.13",0.00,"2319.99","820.00","","0.00","0.00",215
125,"B0000303621648","2024-03-21",20294000,2,62867.24,23039.94,51956.39,0.00,10910.84,0.00000000000,"1807.37",0.00,"22199.95","840.00","","0.00","0.00",215
126,"B0000303621649","2024-03-21",20294026,2,43006.29,7529.98,35542.39,0.00,7463.90,0.00000000000,"1236.39",0.00,"5649.99","1879.99","","0.00","0.00",215
127,"B0000303621650","2024-03-21",20294140,2,62887.80,20519.94,51973.39,0.00,10914.41,0.00000000000,"1807.96",0.00,"17909.96","2609.99","","0.00","0.00",215
128,"B0000303621651","2024-03-21",20353774,2,30393.71,3779.99,25118.77,0.00,5274.94,0.00000000000,"873.79",0.00,"1800.00","1979.99","","0.00","0.00",215
129,"B0000303621652","2024-03-21",20387393,2,40555.86,14309.96,33517.24,0.00,7038.62,0.00000000000,"1165.94",0.00,"13859.97","450.00","","0.00","0.00",215
130,"B0000303621653","2024-03-21",20387407,2,64566.03,15389.95,53360.35,0.00,11205.67,0.00000000000,"1856.21",0.00,"8249.98","7139.98","","0.00","0.00",215
131,"B0000303621654","2024-03-21",20423985,2,59042.21,15254.95,48795.21,0.00,10246.99,0.00000000000,"1697.41",0.00,"9629.98","5624.97","","0.00","0.00",215
132,"B0000303621655","2024-03-21",20466234,2,26110.60,4039.99,21579.01,0.00,4531.59,0.00000000000,"750.65",0.00,"3099.99","940.00","","0.00","0.00",215
133,"B0000303621656","2024-03-21",20503199,2,77435.16,22589.80,63996.00,0.00,13439.16,0.00000000000,"2226.19",0.00,"16739.97","5849.83","","0.00","0.00",215
134,"B0000303621657","2024-03-21",20503326,2,12066.87,2079.99,9972.62,0.00,2094.25,0.00000000000,"346.91",0.00,"1400.00","680.00","","0.00","0.00",215
135,"B0000303621658","2024-03-21",20503547,2,15238.04,1699.99,12593.42,0.00,2644.62,0.00000000000,"438.08",0.00,"1000.00","700.00","","0.00","0.00",215
136,"B0000303621659","2024-03-21",20582510,2,12787.60,1879.99,10568.26,0.00,2219.34,0.00000000000,"367.63",0.00,"1799.99","80.00","","0.00","0.00",215
137,"B0000303621660","2024-03-21",20615329,2,76365.26,27329.93,63111.78,0.00,13253.47,0.00000000000,"2195.43",0.00,"25109.94","2219.99","","0.00","0.00",215
138,"B0000303621661","2024-03-21",20701667,2,29003.72,4029.98,23970.02,0.00,5033.70,0.00000000000,"833.83",0.00,"2519.99","1509.99","","0.00","0.00",215
139,"B0000303621662","2024-03-21",20701748,2,27171.05,8009.96,22455.41,0.00,4715.64,0.00000000000,"781.14",0.00,"7049.97","959.99","","0.00","0.00",215
140,"B0000303621663","2024-03-21",20825510,2,43737.28,11519.96,36146.51,0.00,7590.77,0.00000000000,"1257.40",0.00,"8189.98","3329.98","","0.00","0.00",215
141,"B0000303621664","2024-03-21",20863144,2,19304.94,1749.99,15954.49,0.00,3350.44,0.00000000000,"555.00",0.00,"300.00","1449.99","","0.00","0.00",215
142,"B0000303621665","2024-03-21",20929226,2,18893.12,2649.99,15614.15,0.00,3278.97,0.00000000000,"543.16",0.00,"2000.00","650.00","","0.00","0.00",215
143,"B0000303621666","2024-03-21",21004650,2,60777.18,12269.98,50229.07,0.00,10548.11,0.00000000000,"1747.28",0.00,"11179.98","1090.00","","0.00","0.00",215
144,"B0000303621667","2024-03-21",21004811,2,31073.27,6419.98,25680.39,0.00,5392.88,0.00000000000,"893.33",0.00,"6419.98","0.00","","0.00","0.00",215
145,"B0000303621668","2024-03-21",21004943,2,16422.07,2649.99,13571.96,0.00,2850.11,0.00000000000,"472.12",0.00,"2479.99","170.00","","0.00","0.00",215
146,"B0000303621669","2024-03-21",21043639,2,41616.31,12479.96,34393.64,0.00,7222.67,0.00000000000,"1196.43",0.00,"9989.97","2489.99","","0.00","0.00",215
147,"B0000303621670","2024-03-21",21081077,2,41024.31,12254.97,33904.39,0.00,7119.92,0.00000000000,"1179.41",0.00,"10229.97","2024.99","","0.00","0.00",215
148,"B0000303621671","2024-03-21",21108919,2,57693.50,17264.96,47680.58,0.00,10012.92,0.00000000000,"1658.63",0.00,"13889.97","3374.99","","0.00","0.00",215
149,"B0000303621672","2024-03-21",21135576,2,55845.31,18359.93,46153.15,0.00,9692.16,0.00000000000,"1605.50",0.00,"15839.94","2519.99","","0.00","0.00",215
150,"B0000303621673","2024-03-21",21135657,2,44560.99,6319.98,36827.26,0.00,7733.73,0.00000000000,"1281.09",0.00,"3619.99","2699.99","","0.00","0.00",215
151,"B0000303621674","2024-03-21",21135673,2,25183.92,3439.98,20813.16,0.00,4370.76,0.00000000000,"724.01",0.00,"2199.99","1240.00","","0.00","0.00",215
152,"B0000303621675","2024-03-21",21135681,2,17637.00,1969.99,14576.04,0.00,3060.97,0.00000000000,"507.05",0.00,"1020.00","950.00","","0.00","0.00",215
153,"B0000303621676","2024-03-21",21135711,2,37724.44,11309.97,31177.23,0.00,6547.22,0.00000000000,"1084.54",0.00,"9629.98","1679.99","","0.00","0.00",215
154,"B0000303621677","2024-03-21",21136084,2,23083.57,4279.99,19077.33,0.00,4006.24,0.00000000000,"663.63",0.00,"4119.99","160.00","","0.00","0.00",215
155,"B0000303621678","2024-03-21",21213151,2,47963.78,17414.95,39639.48,0.00,8324.29,0.00000000000,"1378.91",0.00,"16979.95","435.00","","0.00","0.00",215
156,"B0000303621679","2024-03-21",21235341,2,23989.61,4199.99,19826.13,0.00,4163.49,0.00000000000,"689.68",0.00,"3799.99","400.00","","0.00","0.00",215
157,"B0000303621680","2024-03-21",21258899,2,11202.01,2319.99,9257.86,0.00,1944.15,0.00000000000,"322.05",0.00,"1999.99","320.00","","0.00","0.00",215
158,"B0000303621681","2024-03-21",21286949,2,29436.18,3509.99,24327.42,0.00,5108.76,0.00000000000,"846.26",0.00,"1050.00","2459.99","","0.00","0.00",215
159,"B0000303621682","2024-03-21",21346704,2,59994.58,17729.94,49582.30,0.00,10412.28,0.00000000000,"1724.79",0.00,"13559.96","4169.98","","0.00","0.00",215
160,"B0000303621683","2024-03-21",21385220,2,30548.17,3409.99,25246.42,0.00,5301.75,0.00000000000,"878.23",0.00,"1200.00","2209.99","","0.00","0.00",215
161,"B0000303621684","2024-03-21",21408807,2,37528.87,3849.99,31015.59,0.00,6513.27,0.00000000000,"1078.92",0.00,"540.00","3310.00","","0.00","0.00",215
162,"B0000303621685","2024-03-21",21437017,2,33183.90,4269.98,27424.71,0.00,5759.19,0.00000000000,"954.00",0.00,"2139.99","2129.99","","0.00","0.00",215
