orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
1,"B0000303620289","2024-03-21",2918250,2,30929.11,5859.98,25561.25,0.00,5367.86,0.00000000000,"889.18",0.00,"5439.98","420.00","","0.00","0.00",004
2,"B0000303620290","2024-03-21",4805267,2,70871.43,21764.79,58571.43,0.00,12300.00,0.00000000000,"2037.48",0.00,"17249.95","4514.83","","0.00","0.00",004
3,"B0000303620291","2024-03-21",4824849,2,27037.24,4439.99,22344.82,0.00,4692.41,0.00000000000,"777.29",0.00,"4439.99","0.00","","0.00","0.00",004
4,"B0000303620292","2024-03-21",5077656,2,44380.76,13694.95,36678.32,0.00,7702.45,0.00000000000,"1275.90",0.00,"11249.96","2444.99","","0.00","0.00",004
5,"B0000303620293","2024-03-21",5399475,2,39268.87,10559.97,32453.61,0.00,6815.26,0.00000000000,"1128.94",0.00,"10559.97","0.00","","0.00","0.00",004
6,"B0000303620294","2024-03-21",5468809,2,70738.52,19394.96,58461.58,0.00,12276.93,0.00000000000,"2033.66",0.00,"13709.97","5684.98","","0.00","0.00",004
7,"B0000303620295","2024-03-21",5783445,2,77333.07,29489.93,63911.63,0.00,13421.44,0.00000000000,"2223.25",0.00,"28499.93","990.00","","0.00","0.00",004
8,"B0000303620296","2024-03-21",6082726,2,42398.87,8119.99,35040.39,0.00,7358.48,0.00000000000,"1218.93",0.00,"7319.99","800.00","","0.00","0.00",004
9,"B0000303620297","2024-03-21",6158846,2,39752.75,9209.97,32853.52,0.00,6899.24,0.00000000000,"1142.85",0.00,"8039.97","1170.00","","0.00","0.00",004
10,"B0000303620298","2024-03-21",6264158,2,19999.06,4574.83,16528.15,0.00,3470.91,0.00000000000,"574.95",0.00,"3299.98","1274.85","","0.00","0.00",004
11,"B0000303620299","2024-03-21",6887392,2,8525.07,420.00,7045.51,0.00,1479.56,0.00000000000,"245.09",0.00,"0.00","420.00","","0.00","0.00",004
12,"B0000303620300","2024-03-21",7192908,2,37518.54,7859.98,31007.06,0.00,6511.48,0.00000000000,"1078.62",0.00,"7309.98","550.00","","0.00","0.00",004
13,"B0000303620301","2024-03-21",7225628,2,14517.33,2399.99,11997.79,0.00,2519.54,0.00000000000,"417.36",0.00,"2399.99","0.00","","0.00","0.00",004
14,"B0000303620302","2024-03-21",7616996,2,54877.57,16199.96,45353.36,0.00,9524.21,0.00000000000,"1577.68",0.00,"12899.96","3299.99","","0.00","0.00",004
15,"B0000303620303","2024-03-21",7729332,2,10810.78,1500.00,8934.53,0.00,1876.25,0.00000000000,"310.80",0.00,"1500.00","0.00","","0.00","0.00",004
16,"B0000303620304","2024-03-21",7901070,2,25657.57,3979.98,21204.60,0.00,4452.97,0.00000000000,"737.63",0.00,"3079.99","900.00","","0.00","0.00",004
17,"B0000303620305","2024-03-21",7923295,2,33600.89,10064.96,27769.33,0.00,5831.56,0.00000000000,"965.99",0.00,"8219.98","1844.99","","0.00","0.00",004
18,"B0000303620306","2024-03-21",8006016,2,41884.04,13019.97,34614.91,0.00,7269.13,0.00000000000,"1204.13",0.00,"11279.98","1739.99","","0.00","0.00",004
19,"B0000303620307","2024-03-21",8032904,2,65446.41,23534.96,54087.95,0.00,11358.47,0.00000000000,"1881.52",0.00,"21839.96","1694.99","","0.00","0.00",004
20,"B0000303620308","2024-03-21",8218102,2,69610.17,22289.78,57529.06,0.00,12081.10,0.00000000000,"2001.22",0.00,"18509.94","3779.84","","0.00","0.00",004
21,"B0000303620309","2024-03-21",8457379,2,17245.75,2749.99,14252.68,0.00,2993.06,0.00000000000,"495.80",0.00,"2499.99","250.00","","0.00","0.00",004
22,"B0000303620310","2024-03-21",8819998,2,27490.27,4299.99,22719.23,0.00,4771.04,0.00000000000,"790.32",0.00,"3299.99","1000.00","","0.00","0.00",004
23,"B0000303620311","2024-03-21",8893802,2,76663.84,22139.95,63358.55,0.00,13305.30,0.00000000000,"2204.01",0.00,"17549.96","4589.98","","0.00","0.00",004
24,"B0000303620312","2024-03-21",9458778,2,41369.25,8919.98,34189.47,0.00,7179.79,0.00000000000,"1189.33",0.00,"8919.98","0.00","","0.00","0.00",004
25,"B0000303620313","2024-03-21",9879676,2,19387.34,3369.99,16022.59,0.00,3364.74,0.00000000000,"557.37",0.00,"3199.99","170.00","","0.00","0.00",004
26,"B0000303620314","2024-03-21",9880380,2,43098.97,8539.98,35618.99,0.00,7479.99,0.00000000000,"1239.05",0.00,"7899.98","640.00","","0.00","0.00",004
27,"B0000303620315","2024-03-21",9880461,2,18635.70,3399.98,15401.40,0.00,3234.29,0.00000000000,"535.76",0.00,"3399.98","0.00","","0.00","0.00",004
28,"B0000303620316","2024-03-21",10043381,2,24319.07,2679.99,20098.41,0.00,4220.67,0.00000000000,"699.15",0.00,"1000.00","1679.99","","0.00","0.00",004
29,"B0000303620317","2024-03-21",10110275,2,55752.73,19949.96,46076.64,0.00,9676.09,0.00000000000,"1602.84",0.00,"18569.96","1380.00","","0.00","0.00",004
30,"B0000303620318","2024-03-21",10159053,2,54805.47,14969.96,45293.78,0.00,9511.69,0.00000000000,"1575.60",0.00,"12179.97","2789.99","","0.00","0.00",004
31,"B0000303620319","2024-03-21",10228675,2,37477.33,6599.98,30973.00,0.00,6504.33,0.00000000000,"1077.44",0.00,"5499.99","1099.99","","0.00","0.00",004
32,"B0000303620320","2024-03-21",10256954,2,55768.16,16334.96,46089.39,0.00,9678.77,0.00000000000,"1603.28",0.00,"12869.97","3464.99","","0.00","0.00",004
33,"B0000303620321","2024-03-21",10256970,2,5374.46,579.99,4441.70,0.00,932.76,0.00000000000,"154.51",0.00,"0.00","579.99","","0.00","0.00",004
34,"B0000303620322","2024-03-21",10299386,2,72977.91,27719.94,60312.32,0.00,12665.59,0.00000000000,"2098.04",0.00,"26759.95","960.00","","0.00","0.00",004
