12303A;0002415720;1;2023;17;D;        1;20231122;0001R13768995;        52725.72;       8281.19;       5010.12;36597.72;0;0008889736;24;05;      20279.95;       6749.99;             0;0;0;0
12303A;0002415721;0;2023;17;D;        1;20231122;0001R13768996;        22943.17;       3603.49;        2180.1;6815.17;0;0008889737;24;05;       2369.98;       2744.99;           210;0;0;0
12303A;0002415732;5;2023;17;D;        1;20231122;0001R13768997;        28041.71;       4404.27;       2664.56;11913.71;0;0008889738;24;05;      10319.96;       3914.98;             0;0;0;0
12303A;0002415742;2;2023;17;D;        1;20231122;0001R13768998;        49563.51;       7784.52;       4709.65;33435.51;0;0008889739;24;05;      14479.94;       8449.97;           350;0;0;0
12303C;0002415763;5;2023;17;D;        1;20231122;0001R13768999;        45113.96;       7085.66;       4286.84;28985.96;0;0008889740;24;05;       2159.99;       6839.99;             0;0;0;0
12303C;0002415800;3;2023;17;0;        1;20231122;0001R13769000;       140656.50;      22091.74;      13365.51;0;0;0008889741;24;05;      36959.88;      25939.93;       1099.99;0;0;0
12303C;0002415844;5;2023;17;0;        1;20231122;0001R13769002;        63128.61;        9915.1;        5998.6;0;0;0008889742;24;05;      29559.89;       5399.99;           250;0;0;0
12303C;0002415857;7;2023;17;D;        1;20231122;0001R13769003;        62989.51;       9893.22;        5985.4;46861.51;0;0008889743;24;05;      21119.92;       9574.97;           250;0;0;0
12303C;0002415867;4;2023;17;D;        1;20231122;0001R13769004;        53510.98;       8404.48;       5084.73;37382.98;0;0008889744;24;05;      11559.97;      11187.46;           350;0;0;0
12303C;0002416008;3;2023;17;D;        1;20231122;0001R13769005;        17082.51;       2682.99;       1623.21;954.51;0;0008889745;24;05;       1679.99;       2084.99;           150;0;0;0
12303B;0002416010;5;2023;17;D;        1;20231122;0001R13769006;        60584.44;       9515.48;       5756.85;44456.44;0;0008889746;24;05;      15639.94;      10199.96;       1199.98;0;0;0
12303A;0002416064;4;2023;17;0;        1;20231122;0001R13769007;        19992.27;       3140.02;       1899.71;0;0;0008889747;24;05;       4019.99;          1470;        299.99;0;0;0
12303B;0002416068;7;2023;17;0;        1;20231122;0001R13769008;        23329.46;       3664.14;       2216.82;0;0;0008889748;24;05;       2639.99;       2609.99;        299.99;0;0;0
12303C;0002416075;0;2023;17;D;        1;20231122;0001R13769009;         6416.91;       1007.83;        609.73;0;0;0008889749;24;05;       1649.99;           210;           210;0;0;0
12303C;0002416078;4;2023;17;0;        1;20231122;0001R13769010;        27882.09;       4404.76;       2502.12;0;0;0008889750;24;05;       8459.98;       1019.99;             0;0;0;0
12303C;0002416082;2;2023;17;D;        1;20231122;0001R13769011;        48258.02;       7579.47;       4585.58;32130.02;0;0008889751;24;05;      10959.97;      10137.46;             0;0;0;0
12303C;0002416315;5;2023;17;D;        1;20231122;0001R13769013;        37615.57;       5907.95;       3574.32;21487.57;0;0008889752;24;05;      13319.96;           960;             0;0;0;0
12303B;0002416438;0;2023;17;D;        1;20231122;0001R13769014;        93008.67;      14608.11;       8837.87;76880.67;0;0008889753;24;05;      48599.77;       5549.97;           250;0;0;0
12303C;0002416439;9;2023;17;0;        1;20231122;0001R13769015;        44372.30;       6969.16;       4216.35;0;0;0008889754;24;05;      13119.96;       6899.96;           900;0;0;0
12303A;0002416625;1;2023;17;D;        1;20231122;0001R13769016;        28049.50;       4405.51;       2665.27;11921.5;0;0008889755;24;05;       5679.96;       5337.46;           900;ZDLI;0;0
12303C;0002416811;4;2023;17;0;        1;20231122;0001R13769018;        30421.03;       4777.95;       2890.66;0;0;0008889756;24;05;      15439.94;       2124.98;             0;0;0;0
12303B;0002416818;1;2023;17;C;        1;20231122;0001R13769019;        33464.66;       5256.02;       3179.85;18136.66;0;0008889757;24;05;      13959.94;       3474.98;           375;0;0;0
12303A;0002417191;3;2023;17;C;        1;20231122;0001R13769020;        28474.31;       4472.22;       2705.67;13146.31;0;0008889758;24;05;       9479.96;       4474.97;             0;0;0;0
12303A;0002417192;1;2023;17;C;        1;20231122;0001R13769021;        18839.73;       2958.99;        1790.2;3511.73;0;0008889759;24;05;       4049.99;             0;       1349.99;0;0;0
12303A;0002417197;2;2023;17;D;        1;20231122;0001R13769022;        48729.23;        7653.5;       4630.36;32601.23;0;0008889760;24;05;      20439.91;       5549.98;             0;0;0;0
12303A;0002417209;0;2023;17;C;        1;20231122;0001R13769023;        69818.43;      10965.79;       6634.29;54490.43;0;0008889761;24;05;      26039.91;       9574.97;             0;0;0;0
12303C;0002417969;8;2023;17;0;        1;20231122;0001R13769024;        12233.80;       1946.51;       1018.02;0;0;0008889762;24;05;       1679.99;       2262.47;           350;0;0;0
12303A;0002418218;4;2023;17;C;        1;20231122;0001R13769025;        40664.32;       6386.79;       3863.96;25336.32;0;0008889763;24;05;      21119.92;       2599.98;             0;0;0;0
12303A;0002418382;2;2023;17;0;        1;20231122;0001R13769026;        11242.46;       1765.74;       1068.28;0;0;0008889764;24;05;       1289.99;       1394.99;             0;0;0;0
12303A;0002418734;8;2023;17;0;        1;20231122;0001R13769027;        41853.95;       6573.64;       3977.04;0;0;0008889765;24;05;       9639.96;       8474.95;           250;0;0;0
12303A;0002418735;6;2023;17;C;        1;20231122;0001R13769028;        23847.04;       3745.44;       2265.97;8519.04;0;0008889766;24;05;       4949.97;       2047.49;             0;0;0;0
12303B;0002418737;2;2023;17;C;        1;20231122;0001R13769029;        24477.94;       3844.55;       2325.93;9149.94;0;0008889767;24;05;       8399.97;           735;             0;0;0;0
12341M;0002418947;2;2023;17;B;        1;20231122;0001R13769030;        16438.77;       2581.88;       1562.04;1910.77;0;0008889768;24;05;       1439.99;       2009.99;             0;0;0;0
12303B;0002418951;0;2023;17;C;        1;20231122;0001R13769031;        20975.93;       3294.51;       1993.17;5647.93;0;0008889769;24;05;       3299.99;       2234.99;             0;0;0;0
12303B;0002418952;9;2023;17;C;        1;20231122;0001R13769032;        25255.59;       3966.66;       2399.84;9927.59;0;0008889770;24;05;       9779.96;           300;             0;0;0;0
12303B;0002418966;9;2023;17;C;        1;20231122;0001R13769033;        45639.21;       7168.13;       4336.71;30311.21;0;0008889771;24;05;      17159.95;       5699.96;           250;0;0;0
12303A;0002418985;5;2023;17;C;        1;20231122;0001R13769034;        12380.63;        1944.5;       1176.42;0;0;0008889772;24;05;        779.99;       1799.99;             0;0;0;0
12303A;0002418987;1;2023;17;0;        1;20231122;0001R13769035;        29416.77;       4620.22;       2795.26;0;0;0008889773;24;05;      12239.96;             0;             0;0;0;0
12303A;0002419128;0;2023;17;0;        1;20231122;0001R13769036;        51108.57;        8027.2;       4856.43;0;0;0008889774;24;05;      20679.91;       6199.99;             0;0;0;0
12303A;0002420215;0;2023;17;C;        1;20231122;0001R13769037;        45222.15;       7102.68;       4297.13;29894.15;0;0008889775;24;05;       8719.96;      10274.98;             0;0;0;0
12303A;0002421590;2;2023;17;B;        1;20231122;0001R13769038;         7894.98;       1239.99;        750.19;0;0;0008889776;24;05;          1500;        734.99;             0;0;0;0
12303B;0002421603;8;2023;17;0;        1;20231122;0001R13769039;        39289.30;       6170.85;       3733.32;0;0;0008889777;24;05;       8879.97;       8024.97;           250;0;0;0
12303A;0002422513;4;2023;17;0;        1;20231122;0001R13769040;        12030.39;        1889.5;       1143.13;0;0;0008889778;24;05;       3689.98;           450;             0;0;0;0
12303B;0002422517;7;2023;17;0;        1;20231122;0001R13769041;        25956.00;       4076.69;       2466.37;0;0;0008889779;24;05;      11999.94;       2399.99;             0;0;0;0
12303B;0002422664;5;2023;17;B;        1;20231122;0001R13769042;        18604.32;       2922.01;       1767.81;4076.32;0;0008889780;24;05;       5099.98;       1087.49;             0;0;0;0
12303A;0002422721;8;2023;17;B;        1;20231122;0001R13769043;        31286.22;       4913.83;       2972.87;16758.22;0;0008889781;24;05;      18399.94;           175;        749.99;0;0;0
12341M;0002423174;6;2023;17;B;        1;20231122;0001R13769044;        15656.01;       2458.94;       1487.68;1128.01;0;0008889782;24;05;             0;             0;             0;0;0;0
12303B;0002424647;6;2023;17;0;        1;20231122;0001R13769045;        26605.91;       4178.75;       2528.13;0;0;0008889783;24;05;             0;       4298.98;             0;0;0;0
12341M;0002425008;2;2023;17;A;        1;20231122;0001R13769046;        41653.21;       6542.14;       3958.01;27925.21;0;0008889784;24;05;      16999.94;       4399.99;             0;0;0;0
12341M;0002425146;1;2023;17;A;        1;20231122;0001R13769047;        46128.56;       7244.99;       4383.23;32400.56;0;0008889785;24;05;      18719.96;           195;             0;0;0;0
12303B;0002425473;8;2023;17;A;        1;20231122;0001R13769048;        24786.98;       3893.06;        2355.3;11058.98;0;0008889786;24;05;       6269.97;       1664.99;             0;0;0;0
12303B;0002425476;2;2023;17;A;        1;20231122;0001R13769049;        68721.53;      10793.49;       6530.07;54993.53;0;0008889787;24;05;      11679.94;      16149.96;           250;0;0;0
12303A;0002425523;8;2023;17;A;        1;20231122;0001R13769051;        82788.61;      13002.94;       7866.74;69060.61;0;0008889788;24;05;       20159.9;      14562.44;       2149.99;0;0;0
