orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
105,"B0000700035219","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,389.64,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
106,"B0000700035220","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,204.10,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
107,"B0000700035221","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,667.95,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
108,"B0000700035222","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,333.98,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
109,"B0000700035223","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,1981.76,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
110,"B0000700035224","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,389.64,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
111,"B0000700035225","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,779.28,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
112,"B0000700035226","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,556.63,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
113,"B0000700035227","2024-02-19",6094264630,2,0.00,0.00,0.00,0.00,333.98,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
114,"B0000700035228","2024-02-19",6095111384,2,0.00,0.00,0.00,0.00,2689.91,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",888
